time,open,high,low,close,volume,close_time,qav,trades,tbb,tbq,ign
2026-02-24 15:05:00,63404.42,63583.3,63394.58,63520.28,93.84501000,2026-02-24 15:09:59.999,5956877.52236220,59707,52.66176000,3343135.88086150,0
2026-02-24 15:10:00,63520.29,63661.0,63484.11,63585.0,85.40805000,2026-02-24 15:14:59.999,5429344.03025730,47366,52.27694000,3323527.34603870,0
2026-02-24 15:15:00,63581.94,63819.8,63550.06,63773.7,157.99070000,2026-02-24 15:19:59.999,10060620.21948980,59099,100.94537000,6428215.35382700,0
2026-02-24 15:20:00,63773.69,63970.05,63649.74,63888.66,145.93867000,2026-02-24 15:24:59.999,9311288.71575210,63870,65.69889000,4192869.82525350,0
2026-02-24 15:25:00,63888.65,63960.0,63729.34,63928.22,92.09417000,2026-02-24 15:29:59.999,5878486.76708320,42483,51.99438000,3318820.93896460,0
2026-02-24 15:30:00,63928.21,63983.72,63849.5,63905.82,121.34153000,2026-02-24 15:34:59.999,7757496.12349880,41978,50.68084000,3239626.98113710,0
2026-02-24 15:35:00,63905.83,63925.48,63742.9,63769.54,70.55260000,2026-02-24 15:39:59.999,4502416.21352890,37688,29.82950000,1903431.05422730,0
2026-02-24 15:40:00,63769.54,63821.11,63666.22,63748.29,49.87733000,2026-02-24 15:44:59.999,3178914.69402820,33564,26.72448000,1703395.83465760,0
2026-02-24 15:45:00,63748.28,63880.1,63720.41,63872.22,40.82206000,2026-02-24 15:49:59.999,2604900.07169870,35680,23.12360000,1475657.88391080,0
2026-02-24 15:50:00,63872.22,63878.05,63751.56,63848.39,66.22780000,2026-02-24 15:54:59.999,4226857.98595200,38240,32.28462000,2060455.01047940,0
2026-02-24 15:55:00,63848.39,64031.76,63848.38,63973.97,100.80548000,2026-02-24 15:59:59.999,6449256.47684370,32065,68.75317000,4398519.02379190,0
2026-02-24 16:00:00,63973.98,64428.9,63956.62,64306.11,345.10165000,2026-02-24 16:04:59.999,22178009.45410000,83202,227.33009000,14610552.44378800,0
2026-02-24 16:05:00,64306.11,64338.56,64151.89,64200.16,234.91028000,2026-02-24 16:09:59.999,15093376.03174170,64232,101.90019000,6546722.29014680,0
2026-02-24 16:10:00,64200.16,64254.79,64028.08,64163.3,112.88954000,2026-02-24 16:14:59.999,7241470.99864990,53447,59.91110000,3843729.50462450,0
2026-02-24 16:15:00,64163.3,64219.38,64007.2,64149.35,109.80259000,2026-02-24 16:19:59.999,7038846.70349630,43094,74.85686000,4798928.02583680,0
2026-02-24 16:20:00,64149.35,64150.79,63992.67,64020.82,79.05616000,2026-02-24 16:24:59.999,5066037.60783480,42441,46.44831000,2976589.69922190,0
2026-02-24 16:25:00,64020.82,64071.55,63882.75,63956.21,54.00934000,2026-02-24 16:29:59.999,3455978.90406690,27640,26.31536000,1683966.82752090,0
2026-02-24 16:30:00,63956.21,63971.14,63689.54,63749.52,122.64634000,2026-02-24 16:34:59.999,7821463.17528950,49301,58.84722000,3752571.02086550,0
2026-02-24 16:35:00,63749.52,63968.85,63737.26,63950.25,79.97339000,2026-02-24 16:39:59.999,5104514.83275780,41102,45.66516000,2914232.09287050,0
2026-02-24 16:40:00,63950.26,64132.15,63938.41,64043.02,82.91632000,2026-02-24 16:44:59.999,5311437.04073700,38036,39.80468000,2549717.68665870,0
2026-02-24 16:45:00,64043.03,64059.65,63882.0,63893.58,47.41188000,2026-02-24 16:49:59.999,3034187.96822570,28259,14.58105000,933180.62874500,0
2026-02-24 16:50:00,63893.58,63936.46,63814.53,63912.26,66.59355000,2026-02-24 16:54:59.999,4253508.73389880,27399,20.11640000,1285083.62214640,0
2026-02-24 16:55:00,63912.27,64300.0,63906.19,64265.52,87.89869000,2026-02-24 16:59:59.999,5638832.57226420,34442,58.33448000,3741919.92148430,0
2026-02-24 17:00:00,64265.53,64310.28,64166.17,64259.93,80.94397000,2026-02-24 17:04:59.999,5199710.05952900,40111,31.36371000,2014919.87499110,0
2026-02-24 17:05:00,64260.0,64520.0,64251.48,64429.87,168.41103000,2026-02-24 17:09:59.999,10844624.48759910,50226,121.00226000,7791359.47902060,0
2026-02-24 17:10:00,64429.86,64462.9,64320.55,64412.0,110.39068000,2026-02-24 17:14:59.999,7110047.32146950,38408,60.24221000,3879886.24655800,0
2026-02-24 17:15:00,64412.0,64412.0,64214.28,64253.89,93.46654000,2026-02-24 17:19:59.999,6011855.28601790,35780,37.07241000,2383992.72794090,0
2026-02-24 17:20:00,64253.89,64321.0,64190.0,64276.16,68.12145000,2026-02-24 17:24:59.999,4377724.01500770,25703,34.38262000,2209174.25237480,0
2026-02-24 17:25:00,64276.17,64296.79,64109.94,64147.96,200.15444000,2026-02-24 17:29:59.999,12845743.92222420,19357,69.84782000,4481387.95089870,0
2026-02-24 17:30:00,64147.96,64200.0,64130.8,64163.76,26.00174000,2026-02-24 17:34:59.999,1668447.77331630,19949,13.20218000,847093.58605280,0
2026-02-24 17:35:00,64163.77,64264.55,64103.41,64232.99,33.27757000,2026-02-24 17:39:59.999,2135689.12655510,24942,14.99426000,962252.40792760,0
2026-02-24 17:40:00,64232.99,64245.89,64099.74,64099.75,36.94377000,2026-02-24 17:44:59.999,2371068.44604010,19469,11.02249000,707442.84371170,0
2026-02-24 17:45:00,64099.75,64208.65,64080.82,64144.2,90.11467000,2026-02-24 17:49:59.999,5778931.84813440,25370,61.64304000,3953056.82238470,0
2026-02-24 17:50:00,64144.2,64149.81,64042.8,64106.89,72.26408000,2026-02-24 17:54:59.999,4631269.27945240,19997,13.95400000,894254.14715030,0
2026-02-24 17:55:00,64106.9,64264.37,64080.0,64219.71,37.23511000,2026-02-24 17:59:59.999,2390095.78865370,14768,22.10975000,1418983.08120450,0
2026-02-24 18:00:00,64219.7,64414.88,64192.0,64242.97,106.35653000,2026-02-24 18:04:59.999,6839428.90390090,26826,44.65851000,2872039.52783460,0
2026-02-24 18:05:00,64242.97,64276.74,64160.74,64196.01,42.74915000,2026-02-24 18:09:59.999,2744767.60501420,23817,20.26322000,1300911.67616370,0
2026-02-24 18:10:00,64196.0,64196.0,63872.72,63970.62,160.01319000,2026-02-24 18:14:59.999,10243669.06251150,24783,34.28847000,2195377.72067940,0
2026-02-24 18:15:00,63970.63,64232.0,63931.59,64231.99,68.57524000,2026-02-24 18:19:59.999,4393123.65900480,27514,41.69144000,2671123.03144630,0
2026-02-24 18:20:00,64232.0,64348.91,64227.21,64287.66,67.80018000,2026-02-24 18:24:59.999,4359403.66985370,26042,39.03320000,2509927.43136130,0
2026-02-24 18:25:00,64287.66,64317.14,64250.6,64292.0,23.14696000,2026-02-24 18:29:59.999,1488057.11821590,17592,12.22875000,786155.01854820,0
2026-02-24 18:30:00,64292.01,64391.06,64287.44,64360.96,43.20241000,2026-02-24 18:34:59.999,2780027.47600800,20079,22.52626000,1449511.21851670,0
2026-02-24 18:35:00,64360.95,64369.27,64293.56,64367.0,39.91121000,2026-02-24 18:39:59.999,2567599.13409360,22344,24.14508000,1553370.34317590,0
2026-02-24 18:40:00,64367.0,64498.18,64340.84,64370.98,72.98603000,2026-02-24 18:44:59.999,4702389.94502970,28115,39.60001000,2551820.31523660,0
2026-02-24 18:45:00,64370.97,64478.59,64370.97,64478.58,51.03294000,2026-02-24 18:49:59.999,3287837.11163660,16720,42.26497000,2723023.90879350,0
2026-02-24 18:50:00,64478.59,64500.0,64420.43,64467.56,54.06279000,2026-02-24 18:54:59.999,3485671.58730800,14366,9.60281000,619024.58323430,0
2026-02-24 18:55:00,64467.55,64475.6,64364.7,64435.06,80.05655000,2026-02-24 18:59:59.999,5157396.72675460,18665,15.64983000,1008060.32385860,0
2026-02-24 19:00:00,64435.05,64611.0,64422.88,64513.46,117.35055000,2026-02-24 19:04:59.999,7573068.81668560,32148,62.60796000,4040320.74998020,0
2026-02-24 19:05:00,64513.46,64743.11,64463.0,64566.8,181.26117000,2026-02-24 19:09:59.999,11715577.40037770,36736,89.82304000,5807258.11199170,0
2026-02-24 19:10:00,64566.8,64575.1,64259.1,64310.66,61.79638000,2026-02-24 19:14:59.999,3979869.70172420,27342,29.61739000,1907409.14776150,0
2026-02-24 19:15:00,64310.66,64366.0,64250.52,64284.55,47.15052000,2026-02-24 19:19:59.999,3031646.28117510,25401,25.03276000,1609513.20194130,0
2026-02-24 19:20:00,64284.55,64426.79,64270.24,64376.65,53.04155000,2026-02-24 19:24:59.999,3413994.57481260,22233,27.09104000,1743705.77066700,0
2026-02-24 19:25:00,64376.66,64392.13,64291.88,64312.96,18.74826000,2026-02-24 19:29:59.999,1206375.12943990,16961,10.13666000,652290.10163680,0
2026-02-24 19:30:00,64312.96,64414.44,64303.75,64378.34,26.19523000,2026-02-24 19:34:59.999,1685797.29750290,15518,15.72549000,1011803.56203830,0
2026-02-24 19:35:00,64378.34,64419.39,64341.1,64419.38,28.01319000,2026-02-24 19:39:59.999,1803337.76386410,17745,13.29831000,856050.69107070,0
2026-02-24 19:40:00,64419.38,64518.96,64413.99,64472.18,84.74743000,2026-02-24 19:44:59.999,5463738.47150330,19472,62.56372000,4033511.20060670,0
2026-02-24 19:45:00,64472.18,64487.74,64443.08,64453.84,22.42511000,2026-02-24 19:49:59.999,1445581.68322260,12116,8.33290000,537175.63567320,0
2026-02-24 19:50:00,64453.83,64488.58,64387.31,64408.49,54.04002000,2026-02-24 19:54:59.999,3482960.98227150,15665,26.45292000,1705035.82776420,0
2026-02-24 19:55:00,64408.48,64480.0,64408.48,64435.03,27.52522000,2026-02-24 19:59:59.999,1773825.40489050,13531,10.45428000,673691.49956140,0
2026-02-24 20:00:00,64435.03,64460.71,64380.42,64443.2,19.08655000,2026-02-24 20:04:59.999,1229891.89671560,15935,9.08603000,585467.81901300,0
2026-02-24 20:05:00,64443.2,64481.76,64318.03,64323.31,49.75696000,2026-02-24 20:09:59.999,3204948.16314780,19590,14.13529000,910655.46640760,0
2026-02-24 20:10:00,64323.31,64431.55,64323.31,64397.43,32.65234000,2026-02-24 20:14:59.999,2102077.92092120,14438,14.16897000,912055.15162240,0
2026-02-24 20:15:00,64397.43,64506.45,64397.43,64435.99,32.88667000,2026-02-24 20:19:59.999,2120226.63671270,17038,17.12904000,1104338.22097020,0
2026-02-24 20:20:00,64435.99,64496.87,64435.98,64488.83,15.75839000,2026-02-24 20:24:59.999,1015864.07660840,10299,8.07405000,520500.20687050,0
2026-02-24 20:25:00,64488.82,64508.61,64461.93,64473.95,40.82476000,2026-02-24 20:29:59.999,2632903.03407520,11013,20.31184000,1309961.40208190,0
2026-02-24 20:30:00,64473.96,64591.99,64392.82,64503.15,63.18667000,2026-02-24 20:34:59.999,4076035.55728410,23303,34.66644000,2236670.33670720,0
2026-02-24 20:35:00,64503.16,64524.6,64466.88,64485.6,19.69453000,2026-02-24 20:39:59.999,1270140.34694610,10911,10.18894000,657090.67828800,0
2026-02-24 20:40:00,64485.6,64500.0,64458.05,64499.99,22.86934000,2026-02-24 20:44:59.999,1474529.00820590,6898,9.76403000,629519.10867220,0
2026-02-24 20:45:00,64499.99,64520.69,64388.8,64393.29,39.84720000,2026-02-24 20:49:59.999,2568436.78047410,17415,11.54947000,744499.00776570,0
2026-02-24 20:50:00,64393.3,64512.44,64393.3,64435.51,26.38267000,2026-02-24 20:54:59.999,1700164.50231780,17962,16.82473000,1084276.20993150,0
2026-02-24 20:55:00,64435.5,64490.19,64419.71,64472.9,46.27836000,2026-02-24 20:59:59.999,2982864.87754300,13664,21.51452000,1386778.09168100,0
2026-02-24 21:00:00,64472.9,64472.9,64134.97,64164.0,140.92517000,2026-02-24 21:04:59.999,9056019.85851090,27136,26.71127000,1715411.40209290,0
2026-02-24 21:05:00,64164.0,64248.38,64164.0,64231.33,37.30887000,2026-02-24 21:09:59.999,2395587.57604180,13058,19.98356000,1283076.91690220,0
2026-02-24 21:10:00,64231.33,64253.72,64181.43,64241.1,17.72720000,2026-02-24 21:14:59.999,1138476.02007380,8818,11.86136000,761746.90086300,0
2026-02-24 21:15:00,64241.09,64241.1,63932.5,64027.01,101.71311000,2026-02-24 21:19:59.999,6513575.00833180,27736,42.16029000,2699385.03835480,0
2026-02-24 21:20:00,64027.01,64078.83,64010.92,64078.82,28.45599000,2026-02-24 21:24:59.999,1822443.50116690,12450,13.84514000,886648.47236880,0
2026-02-24 21:25:00,64078.82,64092.02,63820.5,63916.22,66.59965000,2026-02-24 21:29:59.999,4257527.72263260,18887,19.35382000,1237495.36588830,0
2026-02-24 21:30:00,63916.22,63960.84,63871.79,63897.51,44.96406000,2026-02-24 21:34:59.999,2873498.78323190,17026,16.43699000,1050479.07686000,0
2026-02-24 21:35:00,63897.51,64070.22,63896.0,64008.88,45.43121000,2026-02-24 21:39:59.999,2906801.52766570,13081,26.87354000,1719212.09643660,0
2026-02-24 21:40:00,64008.88,64028.1,64008.56,64015.28,10.13822000,2026-02-24 21:44:59.999,649040.96086830,6134,6.03624000,386423.48797290,0
2026-02-24 21:45:00,64015.28,64084.17,64011.71,64028.73,43.10460000,2026-02-24 21:49:59.999,2760730.20138400,14185,25.22200000,1615312.53876210,0
2026-02-24 21:50:00,64028.72,64035.21,63993.6,64013.99,16.76691000,2026-02-24 21:54:59.999,1073272.61141220,8699,8.42861000,539543.86628790,0
2026-02-24 21:55:00,64014.0,64086.29,64014.0,64042.66,23.27413000,2026-02-24 21:59:59.999,1490944.87775460,8586,8.50977000,545105.33226950,0
2026-02-24 22:00:00,64042.66,64200.0,63973.79,64198.35,53.85555000,2026-02-24 22:04:59.999,3452397.86083130,29606,38.76671000,2484978.35640600,0
2026-02-24 22:05:00,64198.35,64219.41,64104.27,64183.99,25.60042000,2026-02-24 22:09:59.999,1642958.68313260,13285,13.78007000,884330.90906710,0
2026-02-24 22:10:00,64183.99,64227.81,64157.86,64219.6,25.54919000,2026-02-24 22:14:59.999,1639723.42316110,11683,12.06406000,774242.19929090,0
2026-02-24 22:15:00,64219.6,64219.7,64125.99,64138.3,24.70838000,2026-02-24 22:19:59.999,1585760.29438030,9767,7.31467000,469538.44445340,0
2026-02-24 22:20:00,64138.3,64187.24,64138.3,64145.5,9.12803000,2026-02-24 22:24:59.999,585717.49612920,6447,3.79179000,243307.21191720,0
2026-02-24 22:25:00,64145.49,64168.11,64086.24,64145.11,17.32857000,2026-02-24 22:29:59.999,1111124.58596170,7323,9.78584000,627454.45082180,0
2026-02-24 22:30:00,64145.11,64152.26,64074.17,64140.89,19.97269000,2026-02-24 22:34:59.999,1280325.54883890,7050,8.54684000,547865.65995630,0
2026-02-24 22:35:00,64140.89,64187.23,64096.69,64137.38,22.06518000,2026-02-24 22:39:59.999,1415360.20715070,7583,6.56208000,420861.30960870,0
2026-02-24 22:40:00,64137.38,64159.44,64073.93,64090.44,24.95197000,2026-02-24 22:44:59.999,1600036.41388290,7382,12.82139000,822164.48964100,0
2026-02-24 22:45:00,64090.44,64145.52,64090.44,64104.24,12.95907000,2026-02-24 22:49:59.999,830817.67807010,4323,5.56889000,357010.30263570,0
2026-02-24 22:50:00,64104.25,64104.25,63984.32,64027.97,21.22684000,2026-02-24 22:54:59.999,1359594.13046300,8412,7.55627000,483963.14027680,0
2026-02-24 22:55:00,64027.97,64133.54,64027.96,64120.95,30.81593000,2026-02-24 22:59:59.999,1975103.64538410,7554,13.86934000,888711.56236820,0
2026-02-24 23:00:00,64120.96,64148.7,64009.44,64009.45,42.81489000,2026-02-24 23:04:59.999,2744346.49962290,14861,14.66775000,940254.48231330,0
2026-02-24 23:05:00,64009.45,64009.45,63853.99,63872.55,98.97690000,2026-02-24 23:09:59.999,6325097.25701110,22618,45.72376000,2921730.17067970,0
2026-02-24 23:10:00,63872.55,64092.74,63872.54,64071.98,31.89502000,2026-02-24 23:14:59.999,2040141.85112870,9601,19.72155000,1261457.57136450,0
2026-02-24 23:15:00,64071.97,64115.9,64067.55,64107.15,45.46321000,2026-02-24 23:19:59.999,2913900.08270650,9520,13.86655000,888703.89063020,0
2026-02-24 23:20:00,64107.16,64220.04,64105.34,64125.99,35.83604000,2026-02-24 23:24:59.999,2299076.23214660,12005,22.25682000,1427799.50947710,0
2026-02-24 23:25:00,64126.0,64194.39,64125.82,64185.01,20.23510000,2026-02-24 23:29:59.999,1298172.00019800,7443,10.85334000,696284.77119590,0
2026-02-24 23:30:00,64185.01,64213.93,64128.84,64164.65,31.10900000,2026-02-24 23:34:59.999,1996084.93424490,12704,12.68654000,814003.58317540,0
2026-02-24 23:35:00,64164.65,64248.65,64164.65,64228.36,14.24010000,2026-02-24 23:39:59.999,914256.72495280,9051,10.90224000,699959.51490690,0
2026-02-24 23:40:00,64228.35,64234.87,64128.29,64142.19,12.55156000,2026-02-24 23:44:59.999,805648.08405880,9744,5.01291000,321782.95648260,0
2026-02-24 23:45:00,64142.19,64142.19,64087.53,64087.53,15.83187000,2026-02-24 23:49:59.999,1015115.25585200,7929,9.50695000,609575.40836930,0
2026-02-24 23:50:00,64087.54,64106.65,64027.0,64034.0,9.15009000,2026-02-24 23:54:59.999,586279.03659070,8015,3.77616000,241954.42258900,0
2026-02-24 23:55:00,64034.0,64089.44,64028.1,64058.15,31.31327000,2026-02-24 23:59:59.999,2006156.57674070,7879,12.34491000,790948.57421330,0
2026-02-25 00:00:00,64058.15,64080.81,64014.72,64051.64,17.32082000,2026-02-25 00:04:59.999,1109511.66098360,9498,5.06378000,324388.14223040,0
2026-02-25 00:05:00,64051.64,64077.49,64000.0,64000.01,12.99887000,2026-02-25 00:09:59.999,832544.80678010,10658,6.73891000,431656.70180200,0
2026-02-25 00:10:00,64000.01,64030.82,63913.27,63919.23,26.25392000,2026-02-25 00:14:59.999,1679396.79008000,11337,5.00203000,320075.84147220,0
2026-02-25 00:15:00,63919.22,64061.34,63918.26,64046.04,27.05229000,2026-02-25 00:19:59.999,1730969.90929080,10041,13.90002000,889463.60044400,0
2026-02-25 00:20:00,64046.04,64046.05,63971.74,64036.95,13.35425000,2026-02-25 00:24:59.999,854679.02317380,12432,7.42688000,475316.61563280,0
2026-02-25 00:25:00,64036.95,64057.44,63947.72,63959.99,20.82712000,2026-02-25 00:29:59.999,1332413.49062160,10781,5.70357000,364914.34346220,0
2026-02-25 00:30:00,63960.0,64062.65,63960.0,64039.59,10.73328000,2026-02-25 00:34:59.999,687043.04138950,11247,7.09676000,454182.10026190,0
2026-02-25 00:35:00,64039.6,64180.68,64039.6,64180.66,22.17109000,2026-02-25 00:39:59.999,1421796.80129380,10040,16.26201000,1042845.20575860,0
2026-02-25 00:40:00,64180.65,64271.42,64101.0,64257.6,42.69715000,2026-02-25 00:44:59.999,2741056.41636230,13791,33.01018000,2119298.23799610,0
2026-02-25 00:45:00,64257.59,64257.59,64139.19,64220.57,31.83577000,2026-02-25 00:49:59.999,2043958.75920600,13719,13.82608000,887512.00823290,0
2026-02-25 00:50:00,64220.58,64295.46,64220.57,64282.34,34.47147000,2026-02-25 00:54:59.999,2215408.90730800,14074,17.30601000,1112195.65106080,0
2026-02-25 00:55:00,64282.35,64319.29,64215.38,64224.3,32.66434000,2026-02-25 00:59:59.999,2099612.17379080,8276,15.85598000,1019320.31146920,0
2026-02-25 01:00:00,64224.29,64325.05,64145.2,64292.9,42.11318000,2026-02-25 01:04:59.999,2705837.85050350,24065,27.70494000,1780083.24119140,0
2026-02-25 01:05:00,64292.89,64457.14,64282.47,64424.62,78.14551000,2026-02-25 01:09:59.999,5032626.21082110,27383,55.26938000,3559282.31296100,0
2026-02-25 01:10:00,64424.62,65940.92,64408.68,65606.34,963.61778000,2026-02-25 01:14:59.999,62913375.12130010,161297,570.69455000,37223105.08911530,0
2026-02-25 01:15:00,65606.34,65995.01,65423.53,65881.2,292.58139000,2026-02-25 01:19:59.999,19230978.30293220,102110,154.80207000,10175373.85772850,0
2026-02-25 01:20:00,65881.2,66300.0,65780.6,66041.99,436.42807000,2026-02-25 01:24:59.999,28840681.34365980,106027,276.69144000,18284166.39954120,0
2026-02-25 01:25:00,66042.0,66239.69,65918.57,65944.66,238.93598000,2026-02-25 01:29:59.999,15796909.42564150,65065,110.26946000,7292493.38097380,0
2026-02-25 01:30:00,65944.67,66128.41,65944.66,66007.15,138.52357000,2026-02-25 01:34:59.999,9146365.08127750,58516,60.56406000,3998887.57325290,0
2026-02-25 01:35:00,66007.15,66271.99,65974.73,66144.64,191.32884000,2026-02-25 01:39:59.999,12656949.07285370,57485,96.13188000,6359530.77125470,0
2026-02-25 01:40:00,66144.64,66180.18,65769.46,65813.69,168.26478000,2026-02-25 01:44:59.999,11104262.58274650,39914,60.95936000,4022747.56477610,0
2026-02-25 01:45:00,65813.68,66057.14,65784.1,66027.26,93.38679000,2026-02-25 01:49:59.999,6156652.68583590,29990,49.66016000,3274147.64542730,0
2026-02-25 01:50:00,66027.27,66048.6,65833.31,65890.15,111.04411000,2026-02-25 01:54:59.999,7318691.50541050,35658,52.90621000,3486466.16450840,0
2026-02-25 01:55:00,65890.16,65984.74,65845.94,65896.75,85.71056000,2026-02-25 01:59:59.999,5650168.80569300,21412,59.82362000,3943825.75234430,0
2026-02-25 02:00:00,65896.74,66150.93,65890.62,65939.35,290.68162000,2026-02-25 02:04:59.999,19195149.91470050,54538,103.04418000,6804180.22553990,0
2026-02-25 02:05:00,65939.35,66310.0,65910.92,66088.65,266.67275000,2026-02-25 02:09:59.999,17645880.85788730,55299,171.76225000,11364473.89425510,0
2026-02-25 02:10:00,66088.65,66283.0,66036.51,66229.81,119.60804000,2026-02-25 02:14:59.999,7916100.90270790,31548,76.92561000,5091440.47045210,0
2026-02-25 02:15:00,66229.81,66257.4,66100.0,66141.48,69.85227000,2026-02-25 02:19:59.999,4622482.72711780,32556,27.00227000,1786645.29274580,0
2026-02-25 02:20:00,66141.48,66202.55,66085.55,66091.05,82.47767000,2026-02-25 02:24:59.999,5454684.58469540,25289,40.23881000,2661260.13663070,0
2026-02-25 02:25:00,66091.05,66190.11,66036.58,66113.25,64.21159000,2026-02-25 02:29:59.999,4245750.17219460,21903,34.41618000,2275682.67510290,0
2026-02-25 02:30:00,66113.24,66173.73,65950.0,65953.79,76.64419000,2026-02-25 02:34:59.999,5062176.09802890,26913,27.54075000,1818838.14170610,0
2026-02-25 02:35:00,65953.79,66041.89,65953.79,65958.0,33.99401000,2026-02-25 02:39:59.999,2243507.06176480,14490,17.99852000,1187724.48421580,0
2026-02-25 02:40:00,65958.01,65967.67,65883.01,65933.96,50.63390000,2026-02-25 02:44:59.999,3337792.99776360,20385,28.49566000,1878465.38467430,0
2026-02-25 02:45:00,65933.96,65984.52,65926.85,65976.42,45.04577000,2026-02-25 02:49:59.999,2971188.73217790,17974,26.11028000,1722225.11449200,0
2026-02-25 02:50:00,65976.41,66025.93,65903.82,65950.01,70.11724000,2026-02-25 02:54:59.999,4625116.45451070,18906,28.51711000,1881070.75075120,0
2026-02-25 02:55:00,65950.01,65964.66,65866.66,65884.83,82.97697000,2026-02-25 02:59:59.999,5468717.69367770,12114,20.96664000,1381942.05899600,0
2026-02-25 03:00:00,65884.84,65947.77,65807.35,65875.16,62.87034000,2026-02-25 03:04:59.999,4141244.26405190,25286,35.86448000,2362394.77285970,0
2026-02-25 03:05:00,65875.17,65955.87,65832.35,65882.0,48.74380000,2026-02-25 03:09:59.999,3211325.88416340,24168,30.02965000,1978543.11453580,0
2026-02-25 03:10:00,65882.0,65909.21,65818.28,65834.99,41.32269000,2026-02-25 03:14:59.999,2721320.13933100,10943,18.35569000,1208757.86436520,0
2026-02-25 03:15:00,65834.99,65848.61,65552.94,65574.07,111.66318000,2026-02-25 03:19:59.999,7332765.01392690,32943,41.54448000,2726782.88143960,0
2026-02-25 03:20:00,65574.08,65695.63,65493.8,65546.36,134.25366000,2026-02-25 03:24:59.999,8805418.37963320,29752,86.36960000,5665354.89688110,0
2026-02-25 03:25:00,65546.36,65654.48,65546.36,65586.17,37.46682000,2026-02-25 03:29:59.999,2457508.33375940,20585,19.76290000,1296175.04909130,0
2026-02-25 03:30:00,65586.17,65636.61,65504.07,65540.38,66.09291000,2026-02-25 03:34:59.999,4334834.24999520,30041,41.32698000,2710679.72769470,0
2026-02-25 03:35:00,65540.38,65577.86,65371.99,65481.52,85.58543000,2026-02-25 03:39:59.999,5603194.03363650,30438,37.21713000,2436547.70970730,0
2026-02-25 03:40:00,65481.52,65495.97,65405.86,65459.61,58.66835000,2026-02-25 03:44:59.999,3839783.81404730,14751,23.51279000,1538781.77047890,0
2026-02-25 03:45:00,65459.62,65553.28,65370.43,65408.0,71.74426000,2026-02-25 03:49:59.999,4696785.33561680,20771,33.13647000,2169218.80973030,0
2026-02-25 03:50:00,65407.99,65513.74,65350.28,65429.92,43.92840000,2026-02-25 03:54:59.999,2874123.48361090,22150,21.99126000,1438839.05674380,0
2026-02-25 03:55:00,65429.91,65452.4,65388.12,65391.73,39.45534000,2026-02-25 03:59:59.999,2580897.76978250,14043,16.93640000,1107873.02892220,0
2026-02-25 04:00:00,65391.74,65410.27,65116.65,65300.06,144.42940000,2026-02-25 04:04:59.999,9425007.31932740,35939,52.19848000,3405839.68426630,0
2026-02-25 04:05:00,65300.05,65383.96,65283.6,65326.23,48.11123000,2026-02-25 04:09:59.999,3142789.89819520,18869,27.21887000,1777911.09557540,0
2026-02-25 04:10:00,65326.24,65533.82,65292.44,65439.57,96.77037000,2026-02-25 04:14:59.999,6330705.99177180,20612,67.89099000,4440788.72961510,0
2026-02-25 04:15:00,65439.56,65562.13,65349.37,65486.85,89.32572000,2026-02-25 04:19:59.999,5847025.66848560,19771,56.99478000,3730648.79673550,0
2026-02-25 04:20:00,65486.85,65622.91,65486.85,65576.26,74.60106000,2026-02-25 04:24:59.999,4891141.93023880,24304,34.70345000,2275669.27724450,0
2026-02-25 04:25:00,65576.27,65589.68,65521.28,65589.68,30.87623000,2026-02-25 04:29:59.999,2024102.27718960,14425,16.17169000,1060188.02749560,0
2026-02-25 04:30:00,65589.68,65629.49,65577.87,65587.69,69.03031000,2026-02-25 04:34:59.999,4528237.12547360,17441,39.25987000,2575359.43643100,0
2026-02-25 04:35:00,65587.7,65612.91,65536.58,65612.91,40.45757000,2026-02-25 04:39:59.999,2653001.45645210,14399,24.05336000,1577308.43284020,0
2026-02-25 04:40:00,65612.9,65650.0,65605.87,65638.65,23.46316000,2026-02-25 04:44:59.999,1539859.06252630,12941,12.94667000,849663.13014830,0
2026-02-25 04:45:00,65638.66,65638.66,65526.84,65551.77,20.80404000,2026-02-25 04:49:59.999,1364442.85035050,9414,6.64525000,435732.94562280,0
2026-02-25 04:50:00,65551.77,65551.78,65449.92,65461.97,45.42027000,2026-02-25 04:54:59.999,2974349.42304960,11338,9.78369000,640584.83000220,0
2026-02-25 04:55:00,65461.97,65468.63,65412.0,65457.99,40.20781000,2026-02-25 04:59:59.999,2631244.23769130,10764,19.73084000,1291147.58816340,0
2026-02-25 05:00:00,65458.0,65470.0,65398.0,65461.9,46.13718000,2026-02-25 05:04:59.999,3018807.90923850,16350,23.18980000,1517179.99708370,0
2026-02-25 05:05:00,65461.89,65511.21,65449.12,65464.37,29.78382000,2026-02-25 05:09:59.999,1950315.96252810,12255,15.96952000,1045702.07015680,0
2026-02-25 05:10:00,65464.37,65464.37,65311.2,65339.8,31.71033000,2026-02-25 05:14:59.999,2073356.46967000,12257,9.79710000,640644.20652070,0
2026-02-25 05:15:00,65339.81,65381.08,65313.74,65314.59,20.25361000,2026-02-25 05:19:59.999,1323455.14063390,10540,10.34266000,675805.93477330,0
2026-02-25 05:20:00,65314.59,65322.38,65168.45,65198.55,69.76257000,2026-02-25 05:24:59.999,4551398.10696080,19676,11.27851000,736014.41488390,0
2026-02-25 05:25:00,65198.55,65255.77,65157.94,65197.5,69.79028000,2026-02-25 05:29:59.999,4550455.14494060,21214,22.23508000,1449763.88451310,0
